componentID,SourceID,RFprob_real,RFpred_real,EDSMprob_real,EDSMpred_real,RFprob_synth,RFpred_synth,EDSMprob_synth,EDSMpred_synth,final_pred_real,final_pred_synth,final_pred
2147500041891350721,2147500041891350656,1.0,True,0.9998984336853027,True,0.998,True,0.39320605993270874,True,True,True,True
2147500041891350723,2147500041891350656,0.76,True,0.41265976428985596,False,0.984,True,0.3342522978782654,False,True,True,True
2216740923364878529,2216740923364878464,0.046,False,0.7000792026519775,True,0.226,False,0.36497122049331665,False,True,False,True
2216740923364878531,2216740923364878464,0.562,False,0.9177815914154053,True,0.81,True,0.5738006830215454,True,True,True,True
2216740923364878533,2216740923364878464,0.998,True,0.9937206506729126,True,0.996,True,0.45204266905784607,True,True,True,True
2216740923364878535,2216740923364878464,0.998,True,0.9990683197975159,True,1.0,True,0.9871035218238831,True,True,True,True
2243182047707156673,2243182047707156608,0.884,True,0.8649612665176392,True,0.89,True,0.16196288168430328,False,True,True,True
2243182047707156675,2243182047707156608,0.906,True,0.9578700065612793,True,0.992,True,0.44614845514297485,True,True,True,True
2243182047707156677,2243182047707156608,,False,,False,,False,,False,False,False,False
2291297711623813697,2291297711623813632,1.0,True,0.9970550537109375,True,0.906,True,0.13186100125312805,False,True,True,True
2291297711623813699,2291297711623813632,1.0,True,0.9521971940994263,True,1.0,True,0.6705127954483032,True,True,True,True
2327271773580015809,2327271773580015744,0.982,True,0.9709269404411316,True,0.932,True,0.4788840413093567,True,True,True,True
2335753268837859777,2335753268837859712,0.0,False,0.08730927854776382,False,0.0,False,0.011513070203363895,False,False,False,False
2348420123825646401,2348420123825646336,0.44,False,0.7950259447097778,True,0.232,False,0.5153756141662598,True,True,True,True
2348420123825646403,2348420123825646336,0.336,False,0.4494161605834961,False,0.08,False,0.460077702999115,True,False,True,True
2355800355108946497,2355800355108946432,0.206,False,0.4641813337802887,False,0.872,True,0.14283357560634613,False,False,True,True
2355800355108946499,2355800355108946432,0.92,True,0.693841814994812,True,0.912,True,0.27551642060279846,False,True,True,True
2355800355108946501,2355800355108946432,1.0,True,0.9902933835983276,True,0.976,True,0.6603467464447021,True,True,True,True
2358531232755701569,2358531232755701504,1.0,True,0.9720109701156616,True,0.996,True,0.7441563606262207,True,True,True,True
2358531232755701571,2358531232755701504,,False,,False,,False,,False,False,False,False
2369490546185699393,2369490546185699328,0.752,True,0.9889917373657227,True,0.706,True,0.663738489151001,True,True,True,True
2369490546185699395,2369490546185699328,0.988,True,0.9883995056152344,True,0.998,True,0.8319497108459473,True,True,True,True
2371361983695995329,2371361983695995264,0.996,True,0.9538761377334595,True,0.998,True,0.8324686884880066,True,True,True,True
2371361983695995331,2371361983695995264,0.712,False,0.8589971661567688,True,0.676,False,0.7618705034255981,True,True,True,True
2373803788569100225,2373803788569100160,1.0,True,0.9885812401771545,True,1.0,True,0.8538994193077087,True,True,True,True
2373803788569100227,2373803788569100160,0.974,True,0.9851788878440857,True,0.998,True,0.9065002202987671,True,True,True,True
2384637933765634113,2384637933765634048,1.0,True,0.9927540421485901,True,0.982,True,0.5832224488258362,True,True,True,True
2384637933765634115,2384637933765634048,1.0,True,0.9928553700447083,True,0.996,True,0.7584660053253174,True,True,True,True
2392453979675312705,2392453979675312640,0.998,True,0.9989678859710693,True,1.0,True,0.9942570328712463,True,True,True,True
2392453979675312707,2392453979675312640,0.952,True,0.6437295079231262,True,0.994,True,0.723574161529541,True,True,True,True
2409120480008705731,2409120480008705664,0.964,True,0.9993922710418701,True,0.946,True,0.537550151348114,True,True,True,True
2409120480008705733,2409120480008705664,0.93,True,0.9961223006248474,True,0.972,True,0.4246232807636261,True,True,True,True
2429242023835943105,2429242023835943040,,False,,False,,False,,False,False,False,False
2429242023835943107,2429242023835943040,,False,,False,,False,,False,False,False,False
2429242023835943109,2429242023835943040,,False,,False,,False,,False,False,False,False
2457482365812447425,2457482365812447360,0.924,True,0.9921397566795349,True,0.992,True,0.7932281494140625,True,True,True,True
2457482365812447427,2457482365812447360,,False,,False,,False,,False,False,False,False
2457482365812447429,2457482365812447360,,False,,False,,False,,False,False,False,False
2457482365812447431,2457482365812447360,,False,,False,,False,,False,False,False,False
2460545948804796097,2460545948804796032,0.908,True,0.9928387999534607,True,0.992,True,0.9357463717460632,True,True,True,True
2460545948804796099,2460545948804796032,0.95,True,0.9930931329727173,True,0.996,True,0.6810107231140137,True,True,True,True
2464353660650971585,2464353660650971520,0.812,True,0.9980252981185913,True,0.762,True,0.3906448781490326,True,True,True,True
2464353660650971587,2464353660650971520,0.986,True,0.9060889482498169,True,0.988,True,0.24086377024650574,False,True,True,True
2464928391699317569,2464928391699317504,,False,,False,,False,,False,False,False,False
2482366096360023489,2482366096360023424,0.994,True,0.8731570243835449,True,0.99,True,0.313271164894104,False,True,True,True
2515417110948751041,2515417110948750976,1.0,True,0.9980104565620422,True,0.984,True,0.7747005820274353,True,True,True,True
2515417110948751043,2515417110948750976,0.988,True,0.9995286464691162,True,0.978,True,0.8905882835388184,True,True,True,True
2531819311878644161,2531819311878644096,1.0,True,0.9839366674423218,True,1.0,True,0.3330095112323761,False,True,True,True
2531819311878644163,2531819311878644096,,False,,False,,False,,False,False,False,False
2531819311878644165,2531819311878644096,,False,,False,,False,,False,False,False,False
2533897461870477633,2533897461870477568,1.0,True,0.9944025874137878,True,0.986,True,0.6398464441299438,True,True,True,True
2533897461870477635,2533897461870477568,,False,,False,,False,,False,False,False,False
2533897461870477637,2533897461870477568,,False,,False,,False,,False,False,False,False
2561983348235519425,2561983348235519360,1.0,True,0.9528788328170776,True,0.994,True,0.3268370032310486,False,True,True,True
2561983348235519427,2561983348235519360,,False,,False,,False,,False,False,False,False
2623596445097415105,2623596445097415040,1.0,True,0.999927282333374,True,0.962,True,0.9452385306358337,True,True,True,True
2623596445097415107,2623596445097415040,1.0,True,0.9995512366294861,True,0.962,True,0.8537330627441406,True,True,True,True
2642513714452133185,2642513714452133120,0.998,True,0.9857270121574402,True,0.992,True,0.43573182821273804,True,True,True,True
2642513714452133187,2642513714452133120,,False,,False,,False,,False,False,False,False
2642513714452133189,2642513714452133120,,False,,False,,False,,False,False,False,False
2664123889646734401,2664123889646734336,1.0,True,0.9816899299621582,True,0.988,True,0.7856679558753967,True,True,True,True
2664123889646734403,2664123889646734336,,False,,False,,False,,False,False,False,False
2664123889646734405,2664123889646734336,,False,,False,,False,,False,False,False,False
2664123889646734407,2664123889646734336,,False,,False,,False,,False,False,False,False
